  PASS AM-MEL-025: 1/1
  PASS GZ-MEL-129: 1/1
  PASS AM-MEL-027: 12/12
  PASS GZ-MEL-141: 12/12
  PASS AM-MEL-030: 16/16
  PASS AM-SEL-001: 16/16
  PASS GZ-SEL-001: 16/16
  PASS GZ-MEL-163: 16/16
  PASS AM-MEL-032: 14/14
  PASS GZ-MEL-037: 14/14
  PASS TI-MEL-001: 14/14
  PASS AM-MEL-033: 14/14
  PASS GZ-MEL-055: 14/14
  PASS AM-MEL-036: 1/1
  PASS AM-MEL-037: 3/3
  PASS GZ-MEL-047: 3/3
  PASS AM-MEL-042: 12/12
  PASS GZ-MEL-030: 12/12
  PASS GZ-MEL-053: 12/12
  PASS AM-MEL-043: 13/13
  PASS GZ-DRS-009: 13/13
  PASS GZ-MEL-006: 13/13
  PASS AM-MEL-044: 14/14
  PASS GZ-MEL-057: 14/14
  PASS AM-MEL-046: 15/15
  PASS GZ-MEL-137: 15/15
  PASS AM-MEL-049: 13/13
  PASS GZ-MEL-064: 13/13
  PASS AM-MEL-054: 12/12
  PASS AM-MEL-055: 12/12
  PASS GZ-MEL-085: 12/12
  PASS GZ-MEL-086: 12/12
  PASS AM-MEL-062: 13/13
  PASS GZ-MEL-106: 13/13
  PASS AM-ZNA-002: 2/2
  PASS AM-ZNA-003: 2/2
  PASS GZ-GDL-032: 2/2
  PASS GZ-MEL-023: 2/2

ALWAYS BATCH PRESERVED
  PASS AM-BEE-001: 1/1
  PASS AM-LIT-001: 1/1
  PASS AM-MEL-028: 1/1
  PASS AM-MET-001: 1/1
  PASS AM-MET-002: 1/1
  PASS AM-MZM-001: 1/1
  PASS AM-SEY-001: 1/1
  PASS AM-TEA-002: 1/1
  PASS AM-TEA-003: 1/1
  PASS AM-TSE-001: 1/1
  PASS AM-TSE-002: 1/1
  PASS AM-TSE-003: 1/1
  PASS AM-TSE-004: 1/1
  PASS AM-TSE-005: 1/1
  PASS AM-WUD-001: 1/1
  PASS EN-TSE-001: 1/1
  PASS GZ-BEE-001: 1/1
  PASS GZ-DRS-004: 1/1
  PASS GZ-HAT-001: 1/1
  PASS GZ-MEL-156: 1/1
  PASS GZ-MET-001: 1/1
  PASS GZ-MET-003: 1/1
  PASS GZ-MZM-004: 1/1
  PASS GZ-SEY-001: 1/1
  PASS GZ-TAM-003: 1/1
  PASS GZ-TEA-002: 1/1
  PASS GZ-TEA-003: 1/1
  PASS GZ-TSE-001: 1/1
  PASS GZ-TSE-002: 1/1
  PASS GZ-TSE-004: 1/1
  PASS GZ-TSE-005: 1/1
  PASS GZ-TSE-006: 1/1
  PASS GZ-WUD-001: 1/1
  PASS OR-MZM-001: 1/1
  PASS OR-TSE-001: 1/1
  PASS OR-TSE-002: 1/1
  PASS OR-WUD-001: 1/1
  PASS TI-BEE-001: 1/1
  PASS TI-MZM-001: 1/1
  PASS TI-MZM-002: 1/1
  PASS TI-TSE-001: 1/1
  PASS TI-TSE-002: 1/1
  PASS TI-TSE-003: 1/1

DATE FLAG TESTS
  PASS AM-DIR-001 3/13 is_annual=1 notes=ANNUAL+MONTHLY
  PASS AM-DIR-001 1/13 is_annual=0 notes=MONTHLY
  PASS AM-GDL-002 2/1 is_annual=1 notes=ANNUAL
  PASS AM-GDL-002 6/6 is_annual=1 notes=ANNUAL
  PASS AM-GDL-027 11/29 is_annual=1 notes=ANNUAL
  PASS GZ-HIB-001 1/7 is_annual=0 notes=MONTHLY
  PASS GZ-HIB-001 11/7 is_annual=0 notes=MONTHLY
  PASS AM-DRS-010 1/1 is_annual=1 notes=ANNUAL+MONTHLY
  PASS AM-DRS-010 13/6 is_annual=1 notes=ANNUAL
  PASS AM-DRS-010 2/1 is_annual=0 notes=MONTHLY
  PASS AM-MEL-022 12/24 is_annual=1 notes=ANNUAL
  PASS AM-MEL-022 1/28 is_annual=0 notes=MONTHLY
  PASS AM-MEL-043 13/3 is_annual=1 notes=ANNUAL
  PASS AM-MEL-043 1/13 is_annual=0 notes=MONTHLY
  PASS AM-MEL-030 12/1 is_annual=1 notes=ANNUAL
  PASS AM-MEL-030 12/16 is_annual=1 notes=ANNUAL
  PASS AM-LAH-001 12/16 is_annual=1 notes=ANNUAL
  PASS AM-LAH-001 3/21 is_annual=1 notes=ANNUAL+MONTHLY
  PASS AM-LAH-001 5/21 is_annual=1 notes=ANNUAL+MONTHLY
  PASS AM-LAH-001 9/1 is_annual=1 notes=ANNUAL
  PASS AM-LAH-001 1/21 is_annual=0 notes=MONTHLY
  PASS AM-GOL-001 7/21 is_annual=0 notes=MONTHLY
  PASS GZ-GDL-025 4/27 is_annual=1 notes=ANNUAL

ABSENT TESTS
  PASS AM-DIR-001 not on 3/12
  PASS AM-GDL-002 not on 1/1
  PASS AM-GDL-027 not on 1/29
  PASS GZ-HIB-001 not on 13/7
  PASS AM-MEL-030 not on 12/17
  PASS AM-MEL-030 not on 1/1
  PASS AM-MEL-022 not on 12/23
  PASS AM-MEL-043 not on 13/13
  PASS AM-KID-001 not on 1/1
  PASS AM-MEN-001 not on 1/1
  PASS AM-DRS-002 not on 1/1
  PASS AM-MEL-029 not on 1/7

calendar_day_id mismatches: 0
books: 415
commemorations: 0
book_seasonal_mappings: 0
PRAGMA integrity_check: ok

ORIGINAL DB UNCHANGED CHECK
  size before: 57786368
  size after : 57786368
  mappings before: 811
  mappings after : 811
  mtime unchanged

Expanded CSV: C:\Android Project Collection\analyze\New folder\for analysis\batches_4_5_6_date_mappings.csv
Skipped CSV: C:\Android Project Collection\analyze\New folder\for analysis\batches_4_5_6_skipped.csv
Working copy updated: C:\Android Project Collection\analyze\New folder\for analysis\mezgebe_tselot_v4_CLEARED.db

RESULT: PASS
188 date/monthly books inserted.
2424 calendar rows inserted on working copy only.
38 books skipped (weekly/daily/movable/empty/funeral).
Previous ALWAYS batch preserved. Original DB not modified.
