batch,section,group,book_id,title,language,ethiopian_month,ethiopian_day,date_name,expected_is_annual,db_is_annual,kind,flag_match
Batch1,B,መልከ ጼዴቅ,GZ-MEL-075,መልክዐ አቡነ መልከ ጼዴቅ በግእዝ,ግእዝ,11,9,ሐምሌ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,GZ-MEL-075,መልክዐ አቡነ መልከ ጼዴቅ በግእዝ,ግእዝ,12,9,ነሐሴ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,GZ-MEL-075,መልክዐ አቡነ መልከ ጼዴቅ በግእዝ,ግእዝ,13,3,ጳጉሜን 3,1,1,ANNUAL,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,1,9,መስከረም 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,2,9,ጥቅምት 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,3,9,ኅዳር 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,4,9,ታኅሣሥ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,5,9,ጥር 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,6,9,የካቲት 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,7,9,መጋቢት 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,8,9,ሚያዝያ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,9,4,ግንቦት 4,1,1,ANNUAL,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,9,9,ግንቦት 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,10,9,ሰኔ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,11,9,ሐምሌ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,12,9,ነሐሴ 9,0,0,MONTHLY,YES
Batch1,B,መልከ ጼዴቅ,AM-MEL-068,የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ,አማርኛ,13,3,ጳጉሜን 3,1,1,ANNUAL,YES
Batch1,B,ቅዱስ ዮስጦስ,GZ-GDL-010,ገድለ ቅዱስ ዮስጦስ በግእዝ,ግእዝ,6,10,የካቲት 10,1,1,ANNUAL,YES
Batch1,B,ቅዱስ ዮስጦስ,GZ-GDL-010,ገድለ ቅዱስ ዮስጦስ በግእዝ,ግእዝ,11,17,ሐምሌ 17,1,1,ANNUAL,YES
Batch1,B,ቅዱስ ዮስጦስ,GZ-MEL-063,መልክዐ ቅዱስ ዮስጦስ በግእዝ,ግእዝ,6,10,የካቲት 10,1,1,ANNUAL,YES
Batch1,B,ቅዱስ ዮስጦስ,GZ-MEL-063,መልክዐ ቅዱስ ዮስጦስ በግእዝ,ግእዝ,11,17,ሐምሌ 17,1,1,ANNUAL,YES
Batch1,B,አቡነ ፊልጶስ,GZ-GDL-011,ገድለ አቡነ ፊልጶስ በግእዝ,ግእዝ,11,28,ሐምሌ 28,1,1,ANNUAL,YES
Batch1,B,አቡነ ፊልጶስ,GZ-MEL-118,መልክዐ አቡነ ፊልጶስ በግእዝ,ግእዝ,11,28,ሐምሌ 28,1,1,ANNUAL,YES
Batch1,B,አቡነ ፊልሞና,GZ-GDL-020,ገድለ አቡነ ፊልሞና በግእዝ,ግእዝ,4,22,ታኅሣሥ 22,1,1,ANNUAL,YES
Batch1,B,አቡነ ፊልሞና,GZ-MEL-117,መልክዐ አቡነ ፊልሞና በግእዝ,ግእዝ,4,22,ታኅሣሥ 22,1,1,ANNUAL,YES
Batch1,B,አቡነ ዳንኤል,GZ-GDL-028,ገድለ አቡነ ዳንኤል በግእዝ,ግእዝ,3,6,ኅዳር 6,1,1,ANNUAL,YES
Batch1,B,አቡነ ዳንኤል,GZ-MEL-114,መልክዐ አቡነ ዳንኤል በግእዝ,ግእዝ,3,6,ኅዳር 6,1,1,ANNUAL,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,1,19,መስከረም 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,2,19,ጥቅምት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,3,19,ኅዳር 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,4,19,ታኅሣሥ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,5,19,ጥር 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,6,19,የካቲት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,7,19,መጋቢት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,8,19,ሚያዝያ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,9,19,ግንቦት 19,1,1,ANNUAL+MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,10,19,ሰኔ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,11,19,ሐምሌ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-GDL-029,ገድለ አቡነ ዮሴፍ በግእዝ,ግእዝ,12,19,ነሐሴ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,1,19,መስከረም 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,2,19,ጥቅምት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,3,19,ኅዳር 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,4,19,ታኅሣሥ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,5,19,ጥር 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,6,19,የካቲት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,7,19,መጋቢት 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,8,19,ሚያዝያ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,9,19,ግንቦት 19,1,1,ANNUAL+MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,10,19,ሰኔ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,11,19,ሐምሌ 19,0,0,MONTHLY,YES
Batch1,B,አቡነ ዮሴፍ,GZ-MEL-111,መልክዐ አቡነ ዮሴፍ በግእዝ,ግእዝ,12,19,ነሐሴ 19,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-DRS-002,ድርሳነ መስቀል በግእዝ,ግእዝ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-DRS-008,ድርሳነ መስቀል በአማርኛ,አማርኛ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,1,1,መስከረም 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,1,3,መስከረም 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,1,7,መስከረም 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,1,11,መስከረም 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,1,12,መስከረም 12,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,2,1,ጥቅምት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,2,3,ጥቅምት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,2,11,ጥቅምት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,3,1,ኅዳር 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,3,3,ኅዳር 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,3,11,ኅዳር 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,4,1,ታኅሣሥ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,4,3,ታኅሣሥ 3,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,4,11,ታኅሣሥ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,4,13,ታኅሣሥ 13,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,5,1,ጥር 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,5,3,ጥር 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,5,11,ጥር 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,6,1,የካቲት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,6,3,የካቲት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,6,11,የካቲት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,7,1,መጋቢት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,7,3,መጋቢት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,7,11,መጋቢት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,8,1,ሚያዝያ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,8,3,ሚያዝያ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,8,7,ሚያዝያ 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,8,11,ሚያዝያ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,9,1,ግንቦት 1,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,9,3,ግንቦት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,9,11,ግንቦት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,10,1,ሰኔ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,10,3,ሰኔ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,10,11,ሰኔ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,11,1,ሐምሌ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,11,3,ሐምሌ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,11,11,ሐምሌ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,12,1,ነሐሴ 1,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,12,3,ነሐሴ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,12,7,ነሐሴ 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,12,11,ነሐሴ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,13,1,ጳጉሜን 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,GZ-DRS-007,ድርሳን ዘቅዱስ ኢያቄም ወቅድስት ሐና በግእዝ,ግእዝ,13,3,ጳጉሜን 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,1,1,መስከረም 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,1,3,መስከረም 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,1,7,መስከረም 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,1,11,መስከረም 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,1,12,መስከረም 12,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,2,1,ጥቅምት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,2,3,ጥቅምት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,2,11,ጥቅምት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,3,1,ኅዳር 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,3,3,ኅዳር 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,3,11,ኅዳር 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,4,1,ታኅሣሥ 1,0,0,MONTHLY,YES
